2021-06-02 01:31:03,003:DEBUG:db_model:Database 'StockMarket' connected successfully.
2021-06-02 01:31:03,006:INFO:__main__:Program started.
2021-06-02 01:31:03,006:DEBUG:config_reader:Searching for config file in '/Users/atcha/Github/Projeto-Final/config/config.json'.
2021-06-02 01:31:03,007:DEBUG:config_reader:Config file found.
2021-06-02 01:31:03,022:DEBUG:db_model:Database 'StockMarket' connected successfully.
2021-06-02 01:31:03,037:INFO:config_reader:Ticker, Inital Date, Final Date:
('ATMP3', '2020-01-14', 8.900000, 9.150000, 8.710000, 8.960000, 20000),
('ATMP3', '2020-01-15', 9.190000, 9.990000, 8.900000, 9.270000, 120000),
('ATMP3', '2020-01-16', 9.450000, 9.800000, 8.990000, 9.120000, 94500),
('ATMP3', '2020-01-17', 9.150000, 9.590000, 9.030000, 9.060000, 48800),
('ATMP3', '2020-01-20', 9.210000, 9.250000, 8.810000, 9.020000, 65500),
('ATMP3', '2020-01-21', 8.990000, 9.100000, 8.950000, 8.960000, 11200),
('ATMP3', '2020-01-22', 9.250000, 9.250000, 8.960000, 9.020000, 14700),
('ATMP3', '2020-01-23', 9.090000, 9.090000, 9.000000, 9.080000, 6200),
('ATMP3', '2020-01-24', 9.100000, 9.160000, 8.950000, 8.960000, 6000),
('ATMP3', '2020-01-27', 8.820000, 8.940000, 8.790000, 8.880000, 10900),
('ATMP3', '2020-01-28', 9.140000, 9.140000, 8.810000, 8.880000, 5100),
('ATMP3', '2020-01-29', 8.810000, 8.930000, 8.800000, 8.810000, 8900),
('ATMP3', '2020-01-30', 8.910000, 9.090000, 8.510000, 8.640000, 12700),
('ATMP3', '2020-01-31', 8.530000, 8.590000, 8.510000, 8.510000, 6600),
('ATMP3', '2020-02-03', 8.790000, 8.800000, 8.610000, 8.710000, 7700),
('ATMP3', '2020-02-04', 8.880000, 9.100000, 8.880000, 8.910000, 18100),
('ATMP3', '2020-02-05', 9.000000, 9.200000, 8.900000, 8.900000, 9400),
('ATMP3', '2020-02-06', 9.000000, 9.050000, 8.730000, 8.730000, 6100),
('ATMP3', '2020-02-07', 8.730000, 9.150000, 8.650000, 8.650000, 13300),
('ATMP3', '2020-02-10', 8.800000, 8.800000, 8.520000, 8.520000, 8600),
('ATMP3', '2020-02-11', 8.980000, 8.980000, 8.500000, 8.620000, 12100),
('ATMP3', '2020-02-12', 8.700000, 8.710000, 8.520000, 8.520000, 2700),
('ATMP3', '2020-02-13', 8.500000, 8.590000, 8.500000, 8.590000, 2500),
('ATMP3', '2020-02-14', 8.470000, 8.600000, 8.470000, 8.600000, 3400),
('ATMP3', '2020-02-17', 8.600000, 8.690000, 8.510000, 8.590000, 4900),
('ATMP3', '2020-02-18', 8.520000, 8.530000, 8.500000, 8.510000, 1100),
('ATMP3', '2020-02-19', 8.500000, 8.900000, 8.350000, 8.800000, 27100),
('ATMP3', '2020-02-20', 8.500000, 8.700000, 8.500000, 8.550000, 1900),
('ATMP3', '2020-02-21', 8.550000, 8.550000, 8.390000, 8.400000, 5600),
('ATMP3', '2020-02-27', 8.010000, 8.010000, 7.500000, 7.880000, 11300),
('ATMP3', '2020-02-28', 7.750000, 7.750000, 7.230000, 7.650000, 11500),
('ATMP3', '2020-03-02', 7.750000, 7.870000, 7.720000, 7.720000, 800),
('ATMP3', '2020-03-03', 7.520000, 7.710000, 7.520000, 7.710000, 2900),
('ATMP3', '2020-03-04', 7.710000, 7.780000, 7.580000, 7.780000, 1900),
('ATMP3', '2020-03-05', 7.770000, 8.000000, 7.580000, 7.580000, 7100),
('ATMP3', '2020-03-06', 7.580000, 7.580000, 7.300000, 7.390000, 16500),
('ATMP3', '2020-03-09', 7.300000, 7.300000, 6.500000, 7.000000, 38300),
('ATMP3', '2020-03-10', 7.050000, 7.500000, 6.940000, 7.490000, 8200),
('ATMP3', '2020-03-11', 7.410000, 7.410000, 6.500000, 6.600000, 12000),
('ATMP3', '2020-03-12', 6.500000, 6.500000, 5.500000, 5.520000, 22600),
('ATMP3', '2020-03-13', 5.660000, 6.000000, 5.090000, 5.620000, 3600),
('ATMP3', '2020-03-16', 5.480000, 5.480000, 5.050000, 5.050000, 2700),
('ATMP3', '2020-03-17', 5.100000, 5.100000, 4.750000, 5.100000, 39000),
('ATMP3', '2020-03-18', 4.610000, 4.610000, 4.490000, 4.490000, 14900),
('ATMP3', '2020-03-19', 4.400000, 4.480000, 4.400000, 4.450000, 2200),
('ATMP3', '2020-03-20', 4.500000, 4.520000, 4.500000, 4.500000, 2600),
('ATMP3', '2020-03-23', 4.500000, 4.500000, 4.300000, 4.300000, 6100),
('ATMP3', '2020-03-24', 3.870000, 4.400000, 3.870000, 4.400000, 3000),
('ATMP3', '2020-03-25', 4.550000, 4.600000, 4.310000, 4.600000, 3700),
('ATMP3', '2020-03-26', 4.600000, 4.800000, 4.600000, 4.790000, 5500),
('ATMP3', '2020-03-27', 4.310000, 4.770000, 4.310000, 4.750000, 900),
('ATMP3', '2020-03-30', 4.250000, 5.010000, 4.250000, 5.010000, 5400),
('ATMP3', '2020-03-31', 5.150000, 5.500000, 4.890000, 5.400000, 6100),
('ATMP3', '2020-04-01', 5.000000, 5.400000, 5.000000, 5.400000, 1600),
('ATMP3', '2020-04-02', 4.830000, 5.490000, 4.830000, 5.490000, 1600),
('ATMP3', '2020-04-03', 5.480000, 5.500000, 5.140000, 5.150000, 5800),
('ATMP3', '2020-04-06', 5.140000, 5.620000, 4.850000, 5.550000, 7500),
('ATMP3', '2020-04-07', 5.600000, 6.850000, 5.500000, 6.320000, 96400),
('ATMP3', '2020-04-08', 6.230000, 6.790000, 5.740000, 6.100000, 138800),
('ATMP3', '2020-04-09', 6.470000, 6.550000, 5.850000, 5.900000, 155100),
('ATMP3', '2020-04-13', 5.950000, 6.430000, 5.570000, 5.640000, 168300),
('ATMP3', '2020-04-14', 5.730000, 5.790000, 5.410000, 5.450000, 36800),
('ATMP3', '2020-04-15', 5.440000, 6.190000, 5.210000, 6.190000, 12900),
('ATMP3', '2020-04-16', 5.810000, 6.300000, 5.810000, 6.300000, 13700),
('ATMP3', '2020-04-17', 6.010000, 6.090000, 5.920000, 5.920000, 18500),
('ATMP3', '2020-04-20', 6.060000, 6.060000, 5.950000, 6.000000, 6800),
('ATMP3', '2020-04-22', 6.090000, 6.090000, 5.920000, 5.950000, 2400),
('ATMP3', '2020-04-23', 5.900000, 6.040000, 5.880000, 6.040000, 2100),
('ATMP3', '2020-04-24', 5.720000, 5.720000, 5.250000, 5.720000, 2900),
('ATMP3', '2020-04-27', 5.720000, 5.900000, 5.400000, 5.880000, 4700),
('ATMP3', '2020-04-28', 5.790000, 5.950000, 5.760000, 5.800000, 7700),
('ATMP3', '2020-04-29', 5.750000, 6.090000, 5.750000, 6.050000, 8700),
('ATMP3', '2020-04-30', 6.070000, 6.070000, 5.590000, 5.960000, 3800),
('ATMP3', '2020-05-04', 5.660000, 5.660000, 5.530000, 5.550000, 6500),
('ATMP3', '2020-05-05', 5.550000, 5.670000, 5.550000, 5.550000, 1100),
('ATMP3', '2020-05-06', 5.660000, 5.940000, 5.320000, 5.940000, 3800),
('ATMP3', '2020-05-07', 5.660000, 5.660000, 5.170000, 5.590000, 7500),
('ATMP3', '2020-05-08', 5.250000, 5.710000, 5.250000, 5.710000, 6800),
('ATMP3', '2020-05-11', 5.500000, 5.510000, 5.320000, 5.330000, 3700),
('ATMP3', '2020-05-12', 5.330000, 5.430000, 5.310000, 5.310000, 173200),
('ATMP3', '2020-05-13', 5.450000, 5.450000, 5.240000, 5.240000, 500),
('ATMP3', '2020-05-14', 5.130000, 5.260000, 4.950000, 5.060000, 3800),
('ATMP3', '2020-05-15', 5.150000, 5.150000, 4.950000, 5.000000, 8100),
('ATMP3', '2020-05-18', 5.000000, 5.310000, 5.000000, 5.090000, 15100),
('ATMP3', '2020-05-19', 5.090000, 5.130000, 4.960000, 4.960000, 18500),
('ATMP3', '2020-05-20', 5.010000, 5.140000, 4.980000, 5.140000, 2900),
('ATMP3', '2020-05-21', 5.130000, 5.130000, 4.960000, 4.960000, 3300),
('ATMP3', '2020-05-22', 4.990000, 5.000000, 4.990000, 4.990000, 1300),
('ATMP3', '2020-05-25', 4.990000, 5.000000, 4.960000, 4.960000, 7100),
('ATMP3', '2020-05-26', 4.960000, 4.960000, 4.900000, 4.900000, 1800),
('ATMP3', '2020-05-27', 4.860000, 5.000000, 4.830000, 5.000000, 4800),
('ATMP3', '2020-05-28', 5.000000, 5.000000, 5.000000, 5.000000, 1100),
('ATMP3', '2020-05-29', 4.830000, 5.000000, 4.830000, 5.000000, 3800),
('ATMP3', '2020-06-01', 5.000000, 5.000000, 4.910000, 4.950000, 2200),
('ATMP3', '2020-06-02', 5.000000, 5.000000, 4.830000, 4.900000, 18600),
('ATMP3', '2020-06-03', 4.930000, 5.210000, 4.930000, 5.210000, 38300),
('ATMP3', '2020-06-04', 5.220000, 5.480000, 5.080000, 5.190000, 31100),
('ATMP3', '2020-06-05', 5.190000, 5.200000, 5.030000, 5.030000, 11300),
('ATMP3', '2020-06-08', 5.190000, 5.190000, 5.060000, 5.140000, 2400),
('ATMP3', '2020-06-09', 5.140000, 5.190000, 5.030000, 5.130000, 1700),
('ATMP3', '2020-06-10', 5.190000, 5.200000, 5.000000, 5.090000, 16800),
('ATMP3', '2020-06-12', 4.900000, 5.140000, 4.850000, 4.850000, 11100),
('ATMP3', '2020-06-15', 5.120000, 5.120000, 4.850000, 4.880000, 11300),
('ATMP3', '2020-06-16', 4.880000, 5.000000, 4.750000, 4.750000, 5800),
('ATMP3', '2020-06-17', 4.960000, 5.000000, 4.740000, 4.800000, 5500),
('ATMP3', '2020-06-18', 4.800000, 5.010000, 4.800000, 4.900000, 17000),
('ATMP3', '2020-06-19', 5.020000, 5.050000, 4.870000, 4.990000, 18800),
('ATMP3', '2020-06-22', 4.990000, 5.200000, 4.880000, 5.020000, 16000),
('ATMP3', '2020-06-23', 4.960000, 5.050000, 4.960000, 5.050000, 2400),
('ATMP3', '2020-06-24', 5.000000, 5.050000, 4.860000, 4.870000, 4300),
('ATMP3', '2020-06-25', 4.810000, 5.040000, 4.810000, 4.920000, 3200),
('ATMP3', '2020-06-26', 4.950000, 5.050000, 4.930000, 4.940000, 2400),
('ATMP3', '2020-06-29', 4.890000, 5.200000, 4.830000, 5.150000, 42100),
('ATMP3', '2020-06-30', 5.090000, 5.200000, 5.010000, 5.170000, 8200),
('ATMP3', '2020-07-01', 5.170000, 5.230000, 4.960000, 5.170000, 16000),
('ATMP3', '2020-07-02', 5.060000, 5.200000, 5.000000, 5.180000, 14300),
('ATMP3', '2020-07-03', 5.160000, 5.170000, 5.000000, 5.140000, 14300),
('ATMP3', '2020-07-06', 5.090000, 5.140000, 5.060000, 5.060000, 31900),
('ATMP3', '2020-07-07', 5.050000, 5.060000, 5.000000, 5.000000, 6200),
('ATMP3', '2020-07-08', 5.000000, 5.050000, 4.970000, 5.050000, 22300),
('ATMP3', '2020-07-09', 5.000000, 5.090000, 4.920000, 4.950000, 10000),
('ATMP3', '2020-07-10', 4.950000, 5.060000, 4.940000, 4.940000, 9300),
('ATMP3', '2020-07-13', 4.940000, 5.050000, 4.900000, 4.930000, 2200),
('ATMP3', '2020-07-14', 4.910000, 5.010000, 4.880000, 5.000000, 14000),
('ATMP3', '2020-07-15', 5.050000, 5.200000, 4.940000, 5.000000, 55200),
('ATMP3', '2020-07-16', 4.900000, 5.000000, 4.850000, 4.950000, 17500),
('ATMP3', '2020-07-17', 4.970000, 5.000000, 4.950000, 4.990000, 17000),
('ATMP3', '2020-07-20', 4.960000, 4.960000, 4.900000, 4.920000, 3300),
('ATMP3', '2020-07-21', 4.890000, 4.930000, 4.740000, 4.880000, 36500),
('ATMP3', '2020-07-22', 4.880000, 4.900000, 4.610000, 4.830000, 4600),
('ATMP3', '2020-07-23', 4.790000, 4.800000, 4.700000, 4.700000, 1200),
('ATMP3', '2020-07-24', 4.530000, 4.780000, 4.530000, 4.730000, 3800),
('ATMP3', '2020-07-27', 4.630000, 4.630000, 4.600000, 4.600000, 11300),
('ATMP3', '2020-07-28', 4.650000, 4.650000, 4.580000, 4.580000, 2800),
('ATMP3', '2020-07-29', 4.600000, 4.770000, 4.400000, 4.580000, 16000),
('ATMP3', '2020-07-30', 4.500000, 4.650000, 4.400000, 4.400000, 7400),
('ATMP3', '2020-07-31', 4.500000, 4.500000, 4.480000, 4.480000, 400),
('ATMP3', '2020-08-03', 4.550000, 4.550000, 4.450000, 4.450000, 1500),
('ATMP3', '2020-08-04', 4.400000, 4.480000, 4.200000, 4.480000, 30700),
('ATMP3', '2020-08-05', 4.460000, 4.500000, 4.460000, 4.500000, 400),
('ATMP3', '2020-08-06', 4.400000, 4.600000, 4.400000, 4.600000, 400),
('ATMP3', '2020-08-07', 4.550000, 4.550000, 4.170000, 4.300000, 15100),
('ATMP3', '2020-08-10', 4.300000, 4.350000, 4.200000, 4.340000, 4000),
('ATMP3', '2020-08-11', 4.350000, 4.350000, 4.210000, 4.230000, 5700),
('ATMP3', '2020-08-12', 4.230000, 4.230000, 4.150000, 4.150000, 4900),
('ATMP3', '2020-08-13', 4.150000, 4.930000, 4.100000, 4.340000, 27100),
('ATMP3', '2020-08-14', 4.380000, 4.700000, 4.100000, 4.250000, 27400),
('ATMP3', '2020-08-17', 4.210000, 4.210000, 4.150000, 4.160000, 2700),
('ATMP3', '2020-08-18', 4.160000, 4.480000, 4.160000, 4.330000, 3200),
('ATMP3', '2020-08-19', 4.290000, 4.300000, 4.180000, 4.180000, 900),
('ATMP3', '2020-08-20', 4.160000, 4.200000, 4.100000, 4.130000, 6800),
('ATMP3', '2020-08-21', 4.130000, 4.340000, 4.130000, 4.170000, 900),
('ATMP3', '2020-08-24', 4.160000, 4.280000, 4.100000, 4.110000, 3400),
('ATMP3', '2020-08-25', 4.110000, 4.490000, 4.100000, 4.130000, 7200),
('ATMP3', '2020-08-26', 4.480000, 4.490000, 4.120000, 4.120000, 6200),
('ATMP3', '2020-08-27', 4.120000, 4.250000, 4.100000, 4.100000, 10200),
('ATMP3', '2020-08-28', 4.100000, 4.870000, 4.100000, 4.490000, 129400),
('ATMP3', '2020-08-31', 4.500000, 4.740000, 4.110000, 4.550000, 71200),
('ATMP3', '2020-09-01', 4.370000, 4.600000, 4.350000, 4.370000, 37700),
('ATMP3', '2020-09-02', 4.380000, 4.480000, 4.350000, 4.370000, 14300),
('ATMP3', '2020-09-03', 4.410000, 4.490000, 4.370000, 4.430000, 10800),
('ATMP3', '2020-09-04', 4.490000, 4.490000, 4.330000, 4.340000, 6900),
('ATMP3', '2020-09-08', 4.350000, 4.350000, 4.280000, 4.280000, 5400),
('ATMP3', '2020-09-09', 4.290000, 4.290000, 4.200000, 4.200000, 1500),
('ATMP3', '2020-09-10', 4.200000, 4.250000, 4.130000, 4.130000, 4200),
('ATMP3', '2020-09-11', 4.200000, 4.200000, 4.060000, 4.140000, 5700),
('ATMP3', '2020-09-14', 4.140000, 4.200000, 4.090000, 4.090000, 8800),
('ATMP3', '2020-09-15', 4.100000, 4.100000, 4.080000, 4.090000, 6000),
('ATMP3', '2020-09-16', 4.120000, 4.120000, 4.080000, 4.080000, 7800),
('ATMP3', '2020-09-17', 4.320000, 4.330000, 4.080000, 4.100000, 22200),
('ATMP3', '2020-09-18', 4.150000, 4.150000, 4.080000, 4.080000, 6300),
('ATMP3', '2020-09-21', 4.240000, 4.240000, 4.060000, 4.060000, 12300),
('ATMP3', '2020-09-22', 4.060000, 4.070000, 4.000000, 4.000000, 14400),
('ATMP3', '2020-09-23', 4.030000, 4.290000, 4.030000, 4.030000, 2300),
('ATMP3', '2020-09-24', 4.030000, 4.030000, 4.010000, 4.010000, 5600),
('ATMP3', '2020-09-25', 4.060000, 4.130000, 4.030000, 4.030000, 700),
('ATMP3', '2020-09-28', 4.120000, 4.120000, 4.000000, 4.010000, 4700),
('ATMP3', '2020-09-29', 3.950000, 3.950000, 3.800000, 3.800000, 14500),
('ATMP3', '2020-09-30', 3.810000, 3.860000, 3.810000, 3.860000, 2500),
('ATMP3', '2020-10-01', 3.990000, 3.990000, 3.990000, 3.990000, 100),
('ATMP3', '2020-10-02', 3.830000, 3.850000, 3.800000, 3.820000, 10300),
('ATMP3', '2020-10-05', 3.900000, 3.900000, 3.800000, 3.800000, 11100),
('ATMP3', '2020-10-06', 3.830000, 3.830000, 3.700000, 3.800000, 27700),
('ATMP3', '2020-10-07', 3.800000, 3.800000, 3.750000, 3.750000, 2500),
('ATMP3', '2020-10-08', 3.700000, 3.800000, 3.630000, 3.790000, 5500),
('ATMP3', '2020-10-09', 3.800000, 4.000000, 3.660000, 3.660000, 6200),
('ATMP3', '2020-10-13', 3.880000, 4.000000, 3.700000, 3.700000, 8900),
('ATMP3', '2020-10-14', 3.800000, 3.800000, 3.690000, 3.690000, 12400),
('ATMP3', '2020-10-15', 3.690000, 3.700000, 3.620000, 3.700000, 15000),
('ATMP3', '2020-10-16', 3.800000, 3.890000, 3.710000, 3.800000, 13100),
('ATMP3', '2020-10-19', 3.700000, 3.980000, 3.700000, 3.900000, 17400),
('ATMP3', '2020-10-20', 3.900000, 4.040000, 3.900000, 3.950000, 11000),
('ATMP3', '2020-10-21', 3.990000, 4.200000, 3.990000, 4.050000, 32300),
('ATMP3', '2020-10-22', 4.160000, 4.200000, 3.970000, 3.970000, 17300),
('ATMP3', '2020-10-23', 4.010000, 4.010000, 3.720000, 3.870000, 14600),
('ATMP3', '2020-10-26', 3.800000, 3.850000, 3.650000, 3.770000, 44800),
('ATMP3', '2020-10-27', 3.770000, 4.000000, 3.770000, 3.940000, 15400),
('ATMP3', '2020-10-28', 3.880000, 3.880000, 3.500000, 3.510000, 135600),
('ATMP3', '2020-10-29', 3.610000, 3.900000, 3.610000, 3.880000, 7400),
('ATMP3', '2020-10-30', 3.870000, 3.950000, 3.830000, 3.910000, 8700),
('ATMP3', '2020-11-03', 3.910000, 3.950000, 3.910000, 3.950000, 1700),
('ATMP3', '2020-11-04', 3.800000, 3.960000, 3.800000, 3.850000, 9500),
('ATMP3', '2020-11-05', 3.850000, 3.850000, 3.560000, 3.650000, 37700),
('ATMP3', '2020-11-06', 3.730000, 3.920000, 3.670000, 3.760000, 20300),
('ATMP3', '2020-11-09', 3.860000, 3.860000, 3.770000, 3.840000, 3400),
('ATMP3', '2020-11-10', 3.870000, 3.870000, 3.730000, 3.770000, 6100),
('ATMP3', '2020-11-11', 3.770000, 3.770000, 3.720000, 3.750000, 4000),
('ATMP3', '2020-11-12', 3.750000, 3.800000, 3.700000, 3.700000, 2200),
('ATMP3', '2020-11-13', 3.680000, 3.800000, 3.680000, 3.720000, 1800),
('ATMP3', '2020-11-16', 3.740000, 3.980000, 3.740000, 3.790000, 14000),
('ATMP3', '2020-11-17', 3.790000, 3.920000, 3.740000, 3.830000, 8500),
('ATMP3', '2020-11-18', 3.760000, 3.800000, 3.760000, 3.800000, 6200),
('ATMP3', '2020-11-19', 3.750000, 3.790000, 3.750000, 3.750000, 2400),
('ATMP3', '2020-11-23', 3.850000, 3.850000, 3.750000, 3.760000, 3800),
('ATMP3', '2020-11-24', 3.750000, 3.800000, 3.720000, 3.720000, 8100),
('ATMP3', '2020-11-25', 3.840000, 3.850000, 3.770000, 3.800000, 1000),
('ATMP3', '2020-11-26', 3.870000, 3.870000, 3.830000, 3.830000, 14400),
('ATMP3', '2020-11-27', 3.750000, 3.820000, 3.750000, 3.780000, 6600),
('ATMP3', '2020-11-30', 3.780000, 3.840000, 3.600000, 3.600000, 7100),
('ATMP3', '2020-12-01', 3.600000, 3.690000, 3.500000, 3.500000, 49200),
('ATMP3', '2020-12-02', 3.610000, 3.880000, 3.600000, 3.760000, 36200),
('ATMP3', '2020-12-03', 3.760000, 3.760000, 3.660000, 3.740000, 6500),
('ATMP3', '2020-12-04', 3.760000, 3.780000, 3.620000, 3.700000, 20900),
('ATMP3', '2020-12-07', 3.600000, 3.700000, 3.600000, 3.700000, 3500),
('ATMP3', '2020-12-08', 3.650000, 3.730000, 3.590000, 3.700000, 30300),
('ATMP3', '2020-12-09', 3.670000, 3.740000, 3.670000, 3.740000, 2200),
('ATMP3', '2020-12-10', 3.750000, 3.760000, 3.690000, 3.710000, 6200),
('ATMP3', '2020-12-11', 3.720000, 3.720000, 3.650000, 3.650000, 4300),
('ATMP3', '2020-12-14', 3.760000, 3.760000, 3.610000, 3.610000, 2900),
('ATMP3', '2020-12-15', 3.610000, 3.690000, 3.610000, 3.690000, 700),
('ATMP3', '2020-12-16', 3.610000, 3.660000, 3.610000, 3.660000, 500),
('ATMP3', '2020-12-17', 3.610000, 3.610000, 3.300000, 3.300000, 141500),
('ATMP3', '2020-12-18', 3.310000, 3.480000, 2.960000, 2.960000, 282700),
('ATMP3', '2020-12-21', 3.000000, 3.040000, 2.600000, 2.650000, 350000),
('ATMP3', '2020-12-22', 2.680000, 2.680000, 2.300000, 2.520000, 303600),
('ATMP3', '2020-12-23', 2.490000, 2.580000, 2.350000, 2.380000, 144000),
('ATMP3', '2020-12-28', 2.410000, 2.490000, 2.260000, 2.290000, 223900),
('ATMP3', '2020-12-29', 2.260000, 2.330000, 2.240000, 2.240000, 144600),
('ATMP3', '2020-12-30', 2.250000, 2.470000, 2.240000, 2.300000, 87600),
('ATMP3', '2021-01-04', 2.340000, 2.860000, 2.340000, 2.610000, 321400),
('ATMP3', '2021-01-05', 2.640000, 2.830000, 2.460000, 2.490000, 112200),
('ATMP3', '2021-01-06', 2.550000, 2.660000, 2.480000, 2.530000, 100700),
('ATMP3', '2021-01-07', 2.490000, 2.540000, 2.420000, 2.540000, 38500),
('ATMP3', '2021-01-08', 2.530000, 2.600000, 2.520000, 2.570000, 61200),
('ATMP3', '2021-01-11', 2.570000, 2.650000, 2.400000, 2.600000, 42400),
('ATMP3', '2021-01-12', 2.600000, 2.690000, 2.540000, 2.690000, 33800),
('ATMP3', '2021-01-13', 2.690000, 2.690000, 2.590000, 2.630000, 28600),
('ATMP3', '2021-01-14', 2.670000, 2.740000, 2.620000, 2.710000, 36700),
('ATMP3', '2021-01-15', 2.710000, 2.830000, 2.520000, 2.710000, 76200),
('ATMP3', '2021-01-18', 2.850000, 2.850000, 2.660000, 2.710000, 76200),
('ATMP3', '2021-01-19', 2.700000, 2.940000, 2.700000, 2.890000, 178600),
('ATMP3', '2021-01-20', 2.990000, 3.250000, 2.780000, 3.000000, 304900),
('ATMP3', '2021-01-21', 3.010000, 3.240000, 2.830000, 3.180000, 205900),
('ATMP3', '2021-01-22', 3.200000, 3.200000, 2.990000, 3.110000, 47100),
('ATMP3', '2021-01-26', 3.110000, 3.150000, 3.020000, 3.110000, 52400),
('ATMP3', '2021-01-27', 3.040000, 3.180000, 3.040000, 3.120000, 54000),
('ATMP3', '2021-01-28', 3.040000, 3.100000, 2.930000, 3.100000, 78300),
('ATMP3', '2021-01-29', 3.060000, 3.100000, 2.970000, 3.010000, 55800),
('ATMP3', '2021-02-01', 2.970000, 2.990000, 2.900000, 2.950000, 26300),
('ATMP3', '2021-02-02', 2.860000, 2.920000, 2.850000, 2.900000, 34100),
('ATMP3', '2021-02-03', 2.840000, 3.040000, 2.840000, 3.040000, 30600),
('ATMP3', '2021-02-04', 2.990000, 3.050000, 2.990000, 3.040000, 34400),
('ATMP3', '2021-02-05', 3.000000, 3.380000, 2.970000, 3.260000, 419100),
('ATMP3', '2021-02-08', 3.260000, 3.380000, 3.030000, 3.190000, 125500),
('ATMP3', '2021-02-09', 3.220000, 3.220000, 3.050000, 3.190000, 18700),
('ATMP3', '2021-02-10', 3.150000, 3.220000, 3.110000, 3.200000, 38700),
('ATMP3', '2021-02-11', 3.200000, 3.230000, 3.110000, 3.230000, 49300),
('ATMP3', '2021-02-12', 3.200000, 3.300000, 3.150000, 3.300000, 415600),
('ATMP3', '2021-02-18', 3.600000, 3.600000, 3.290000, 3.400000, 25000),
('ATMP3', '2021-02-19', 3.400000, 3.400000, 3.200000, 3.400000, 32800),
('ATMP3', '2021-02-22', 3.300000, 3.500000, 3.070000, 3.490000, 34400),
('ATMP3', '2021-02-23', 3.500000, 3.550000, 3.260000, 3.360000, 28600),
('ATMP3', '2021-02-24', 3.410000, 3.550000, 3.370000, 3.400000, 38200),
('ATMP3', '2021-02-25', 3.400000, 3.420000, 3.280000, 3.360000, 39000),
('ATMP3', '2021-02-26', 3.250000, 3.350000, 3.100000, 3.310000, 112200),
('ATMP3', '2021-03-01', 3.320000, 3.320000, 3.210000, 3.310000, 4900),
('ATMP3', '2021-03-02', 3.120000, 3.480000, 3.120000, 3.300000, 174600),
('ATMP3', '2021-03-03', 3.240000, 3.240000, 3.150000, 3.200000, 6200),
('ATMP3', '2021-03-04', 3.300000, 3.500000, 3.110000, 3.150000, 70900),
('ATMP3', '2021-03-05', 3.170000, 3.870000, 3.000000, 3.790000, 635000),
('ATMP3', '2021-03-08', 3.840000, 4.220000, 3.500000, 3.820000, 324200),
('ATMP3', '2021-03-09', 3.900000, 4.090000, 3.700000, 3.700000, 116200),
('ATMP3', '2021-03-10', 3.900000, 5.230000, 3.750000, 5.000000, 710000),
('ATMP3', '2021-03-11', 4.990000, 6.500000, 4.620000, 6.300000, 832900),
('ATMP3', '2021-03-12', 6.250000, 6.690000, 5.350000, 5.530000, 583600),
('ATMP3', '2021-03-15', 5.800000, 6.680000, 5.570000, 6.060000, 625100),
('ATMP3', '2021-03-16', 6.150000, 6.350000, 5.640000, 5.790000, 220600),
('ATMP3', '2021-03-17', 5.850000, 5.890000, 5.500000, 5.670000, 112600),
('ATMP3', '2021-03-18', 5.680000, 5.800000, 5.150000, 5.200000, 157800),
('ATMP3', '2021-03-19', 5.300000, 5.510000, 4.850000, 5.000000, 346700),
('ATMP3', '2021-03-22', 5.040000, 5.140000, 4.700000, 4.730000, 147200),
('ATMP3', '2021-03-23', 4.600000, 4.850000, 4.500000, 4.650000, 152500),
('ATMP3', '2021-03-24', 4.830000, 5.500000, 4.600000, 5.100000, 258100),
('ATMP3', '2021-03-25', 5.400000, 5.400000, 4.900000, 5.010000, 79200),
('ATMP3', '2021-03-26', 5.010000, 5.100000, 4.710000, 5.020000, 87400),
('ATMP3', '2021-03-29', 5.020000, 5.190000, 4.820000, 4.880000, 37800),
('ATMP3', '2021-03-30', 4.760000, 5.100000, 4.760000, 4.950000, 56000),
('ATMP3', '2021-03-31', 4.940000, 5.150000, 4.900000, 4.950000, 71600),
('ATMP3', '2021-04-01', 5.010000, 5.080000, 4.950000, 5.020000, 18900),
('ATMP3', '2021-04-05', 5.060000, 5.060000, 4.800000, 4.850000, 55600),
('ATMP3', '2021-04-06', 4.730000, 4.900000, 4.500000, 4.800000, 67900),
('ATMP3', '2021-04-07', 4.890000, 5.670000, 4.790000, 5.250000, 464100),
('ATMP3', '2021-04-08', 5.400000, 5.700000, 5.000000, 5.200000, 205100),
('ATMP3', '2021-04-09', 5.310000, 5.320000, 4.910000, 5.100000, 101000),
('ATMP3', '2021-04-12', 5.140000, 5.230000, 4.950000, 5.150000, 51600),
('ATMP3', '2021-04-13', 5.220000, 5.330000, 5.090000, 5.200000, 74100),
('ATMP3', '2021-04-14', 5.280000, 5.640000, 5.100000, 5.140000, 57900),
('ATMP3', '2021-04-15', 5.140000, 5.290000, 5.100000, 5.180000, 26300),
('ATMP3', '2021-04-16', 5.070000, 5.550000, 4.990000, 5.070000, 58800),
('ATMP3', '2021-04-19', 5.300000, 5.490000, 5.070000, 5.170000, 56700),
('ATMP3', '2021-04-20', 5.200000, 5.250000, 4.920000, 5.000000, 57600),
('ATMP3', '2021-04-22', 5.100000, 5.240000, 5.020000, 5.040000, 28500),
